"transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Year,Month,Quarter,Day,masked_email,masked_phone,Revenue,Discount_Loss"
"7719,1284,Lisa Hansen,109,65000.0,REFRIGERATOR,Home Appliances,online,Delhi,2025-12-25,2,Cash,0.4,LisaHansen@gmail.com,8607854915,successful,2025,December,4,25,Li*****@gmail.com,86******15,78000.0,52000.0"
"7720,1217,Colin Yang,101,250000.0,LAPTOP,Electronics,offline,Chennai,2025-10-13,5,Cash,0.3,ColinYang@yahoo.com,7003410764,successful,2025,October,4,13,Co*****@yahoo.com,70******64,875000.0,375000.0"
"7721,1044,Joseph Stephens,108,15000.0,MIXER GRINDER,Home Appliances,online,Hyderabad,2026-03-04,4,NetBanking,0.1,JosephStephens@yahoo.com,6929962783,successful,2026,March,1,4,Jo*****@yahoo.com,69******83,54000.0,6000.0"
"7722,1589,Kimberly Navarro,104,8000.0,SHOES,Clothing,online,Mumbai,2025-06-22,5,NetBanking,0.3,KimberlyNavarro@outlook.com,8893652771,successful,2025,June,2,22,Ki*****@outlook.com,88******71,28000.0,12000.0"
"7723,1303,Dustin Carter,108,15000.0,mixer grinder,Home Appliances,offline,Delhi,2025-09-27,1,Card,0.15,DustinCarter@gmail.com,7754180762,successful,2025,September,3,27,Du*****@gmail.com,77******62,12750.0,2250.0"
"7724,1105,Michael Carlson,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-11-10,3,Card,0.1,MichaelCarlson@gmail.com,6647216405,successful,2025,November,4,10,Mi*****@gmail.com,66******05,189000.0,21000.0"
"7725,1315,Benjamin Jones,107,50000.0,DINING TABLE,Furniture,offline,Hyderabad,2025-08-10,3,Card,0.15,BenjaminJones@outlook.com,6856733162,successful,2025,August,3,10,Be*****@outlook.com,68******62,127500.0,22500.0"
"7726,1914,Miranda Sanchez,106,80000.0,SOFA,Furniture,offline,Chennai,2026-03-23,5,UPI,0.4,MirandaSanchez@gmail.com,7873347677,successful,2026,March,1,23,Mi*****@gmail.com,78******77,240000.0,160000.0"
"7727,1005,Elizabeth Contreras,105,45000.0,Tv,Electronics,online,Delhi,2026-02-09,3,Card,0.25,Elizabeth76@gmail.com,6490400442,successful,2026,February,1,9,El*****@gmail.com,64******42,101250.0,33750.0"
"7728,1595,John Paul,105,45000.0,TV,Electronics,offline,Delhi,2025-11-26,4,UPI,0.4,JohnPaul@outlook.com,9787071862,successful,2025,November,4,26,Jo*****@outlook.com,97******62,108000.0,72000.0"
"7729,1256,Brooke Miller,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-06,1,Cash,0.15,BrookeMiller@yahoo.com,7365458747,successful,2025,June,2,6,Br*****@yahoo.com,73******47,1105.0,195.0"
"7730,1101,Timothy Smith,103,1300.0,SHIRT,Clothing,offline,Delhi,2025-07-29,3,Cash,0.2,TimothySmith@gmail.com,6663078404,successful,2025,July,3,29,Ti*****@gmail.com,66******04,3120.0,780.0"
"7731,1574,Helen Cooley,108,15000.0,MIXER GRINDER,Home Appliances,online,Bangalore,2025-09-16,1,UPI,0.3,Helen44@gmail.com,6345224265,successful,2025,September,3,16,He*****@gmail.com,63******65,10500.0,4500.0"
"7732,1154,Tammy Mitchell,105,45000.0,TV,Electronics,offline,Chennai,2025-05-09,1,Cash,0.15,TammyMitchell@outlook.com,6489468610,successful,2025,May,2,9,Ta*****@outlook.com,64******10,38250.0,6750.0"
"7732,1154,Tammy Mitchell,105,45000.0,TV,Electronics,offline,Chennai,2025-05-09,1,Cash,0.15,TammyMitchell@outlook.com,6489468610,failed,2025,May,2,9,Ta*****@outlook.com,64******10,38250.0,6750.0"
"7733,1942,Susan Dean,104,8000.0,SHOES,Clothing,offline,Chennai,2025-09-10,5,NetBanking,0.3,SusanDean@gmail.com,9413889764,successful,2025,September,3,10,Su*****@gmail.com,94******64,28000.0,12000.0"
"7734,1298,Jeremy Barton,107,50000.0,dining table,Furniture,online,Chennai,2026-01-22,2,Card,0.3,JeremyBarton@outlook.com,6866403767,successful,2026,January,1,22,Je*****@outlook.com,68******67,70000.0,30000.0"
"7735,1241,Maureen Daniels,107,50000.0,Dining table,Furniture,online,Bangalore,2025-12-21,4,Cash,0.2,MaureenDaniels@yahoo.com,6886038741,successful,2025,December,4,21,Ma*****@yahoo.com,68******41,160000.0,40000.0"
"7736,1951,Edward Madden,106,80000.0,sofa,Furniture,offline,Bangalore,2025-11-13,3,NetBanking,0.2,EdwardMadden@yahoo.com,6015713432,successful,2025,November,4,13,Ed*****@yahoo.com,60******32,192000.0,48000.0"
"7737,1707,Brittany Garcia,107,50000.0,DINING TABLE,Furniture,offline,Bangalore,2025-07-08,3,Cash,0.2,BrittanyGarcia@yahoo.com,6728273506,successful,2025,July,3,8,Br*****@yahoo.com,67******06,120000.0,30000.0"
"7738,1426,Donna Burns,110,45000.0,microwave,Home Appliances,offline,Bangalore,2026-01-03,2,NetBanking,0.3,Donna85@gmail.com,9748929303,successful,2026,January,1,3,Do*****@gmail.com,97******03,62999.99999999999,27000.0"
"7739,1924,William Hopkins,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-10-16,4,NetBanking,0.1,WilliamHopkins@yahoo.com,8242203514,successful,2025,October,4,16,Wi*****@yahoo.com,82******14,162000.0,18000.0"
"7740,1812,Duane Lawrence,101,250000.0,LAPTOP,Electronics,offline,Delhi,2026-01-25,3,NetBanking,0.25,DuaneLawrence@gmail.com,9827832388,successful,2026,January,1,25,Du*****@gmail.com,98******88,562500.0,187500.0"
"7741,1052,Christopher Phillips,103,1300.0,SHIRT,Clothing,online,Bangalore,2025-04-16,1,NetBanking,0.3,ChristopherPhillips@gmail.com,7516936648,successful,2025,April,2,16,Ch*****@gmail.com,75******48,909.9999999999999,390.0"
"7742,1299,Keith Bennett,102,70000.0,phone,Electronics,online,Chennai,2025-05-30,4,Cash,0.05,KeithBennett@yahoo.com,9302115582,successful,2025,May,2,30,Ke*****@yahoo.com,93******82,266000.0,14000.0"
"7743,1529,Brian Smith,104,8000.0,SHOES,Clothing,online,Delhi,2025-10-22,1,Card,0.15,BrianSmith@outlook.com,8812178618,successful,2025,October,4,22,Br*****@outlook.com,88******18,6800.0,1200.0"
"7744,1952,Angela Smith,107,50000.0,DINING TABLE,Furniture,online,Chennai,2025-05-09,3,NetBanking,0.1,Angela64@gmail.com,6601063977,successful,2025,May,2,9,An*****@gmail.com,66******77,135000.0,15000.0"
"7745,1872,Jennifer Hogan,102,70000.0,phone,Electronics,offline,Bangalore,2025-08-25,3,Card,0.4,JenniferHogan@gmail.com,8102092164,successful,2025,August,3,25,Je*****@gmail.com,81******64,126000.0,84000.0"
"7746,1626,Luke Martin,105,45000.0,TV,Electronics,offline,Chennai,2025-07-02,4,Card,0.1,LukeMartin@outlook.com,9228693387,successful,2025,July,3,2,Lu*****@outlook.com,92******87,162000.0,18000.0"
"7747,1184,Oscar Tucker,105,45000.0,Tv,Electronics,online,Delhi,2025-07-05,3,Card,0.05,Oscar71@gmail.com,8351864909,successful,2025,July,3,5,Os*****@gmail.com,83******09,128250.0,6750.0"
"7748,1252,Brad Galloway,106,80000.0,sofa,Furniture,offline,Bangalore,2026-01-26,2,NetBanking,0.1,Brad1@gmail.com,7769245445,successful,2026,January,1,26,Br*****@gmail.com,77******45,144000.0,16000.0"
"7748,1252,Brad Galloway,106,80000.0,sofa,Furniture,offline,Bangalore,2026-01-26,2,NetBanking,0.1,Brad1@gmail.com,7769245445,failed,2026,January,1,26,Br*****@gmail.com,77******45,144000.0,16000.0"
"7749,1863,Savannah Richards,110,45000.0,MICROWAVE,Home Appliances,offline,Bangalore,2026-03-24,1,Cash,0.25,SavannahRichards@yahoo.com,8039614780,successful,2026,March,1,24,Sa*****@yahoo.com,80******80,33750.0,11250.0"
"7750,1416,Lance Lindsey,101,250000.0,laptop,Electronics,offline,Delhi,2025-12-27,4,Card,0.2,LanceLindsey@yahoo.com,8600464159,successful,2025,December,4,27,La*****@yahoo.com,86******59,800000.0,200000.0"
"7751,1544,Robert Moore,102,70000.0,Phone,Electronics,offline,Bangalore,2025-07-07,5,UPI,0.15,Robert67@gmail.com,9019432187,successful,2025,July,3,7,Ro*****@gmail.com,90******87,297500.0,52500.0"
"7752,1813,Ronald Fowler,106,80000.0,SOFA,Furniture,online,Chennai,2025-11-18,3,Cash,0.35,RonaldFowler@yahoo.com,6645303702,successful,2025,November,4,18,Ro*****@yahoo.com,66******02,156000.0,84000.0"
"7753,1028,Katie Robbins,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-09-16,2,NetBanking,0.2,KatieRobbins@yahoo.com,9399356902,successful,2025,September,3,16,Ka*****@yahoo.com,93******02,128000.0,32000.0"
"7753,1028,Katie Robbins,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-09-16,2,NetBanking,0.2,KatieRobbins@yahoo.com,9399356902,failed,2025,September,3,16,Ka*****@yahoo.com,93******02,128000.0,32000.0"
"7754,1209,Jenna Moses,109,65000.0,REFRIGERATOR,Home Appliances,online,Mumbai,2026-03-01,4,Cash,0.2,JennaMoses@outlook.com,9956435101,successful,2026,March,1,1,Je*****@outlook.com,99******01,208000.0,52000.0"
"7755,1498,Karen Owens,107,50000.0,DINING TABLE,Furniture,offline,Delhi,2025-02-07,1,Cash,0.35,KarenOwens@gmail.com,8841888837,successful,2025,February,1,7,Ka*****@gmail.com,88******37,32500.0,17500.0"
"7756,1885,Emma Wolf,101,250000.0,LAPTOP,Electronics,online,Bangalore,2025-11-15,4,Cash,0.35,EmmaWolf@yahoo.com,7785073263,successful,2025,November,4,15,Em*****@yahoo.com,77******63,650000.0,350000.0"
"7757,1831,Benjamin Wu,102,70000.0,PHONE,Electronics,offline,Chennai,2025-09-25,1,Cash,0.1,BenjaminWu@gmail.com,8595455440,successful,2025,September,3,25,Be*****@gmail.com,85******40,63000.0,7000.0"
"7758,1820,Emily Davis,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-08,4,Card,0.35,EmilyDavis@outlook.com,9899931920,successful,2025,December,4,8,Em*****@outlook.com,98******20,208000.0,112000.0"
"7759,1316,Carmen Hernandez,103,1300.0,Shirt,Clothing,online,Bangalore,2025-08-21,2,Cash,0.3,Carmen65@gmail.com,9014275124,successful,2025,August,3,21,Ca*****@gmail.com,90******24,1819.9999999999998,780.0"
"7760,1617,Ronald Todd,108,15000.0,MIXER GRINDER,Home Appliances,online,Delhi,2026-04-12,1,Card,0.1,RonaldTodd@yahoo.com,7701328082,successful,2026,April,2,12,Ro*****@yahoo.com,77******82,13500.0,1500.0"
"7761,1142,Joseph Chavez,104,8000.0,SHOES,Clothing,online,Hyderabad,2025-12-19,3,Cash,0.35,Joseph16@gmail.com,7465534291,successful,2025,December,4,19,Jo*****@gmail.com,74******91,15600.0,8400.0"
"7762,1657,Kenneth Swanson,104,8000.0,Shoes,Clothing,online,Bangalore,2026-01-02,2,NetBanking,0.05,KennethSwanson@outlook.com,6359899867,successful,2026,January,1,2,Ke*****@outlook.com,63******67,15200.0,800.0"
"7763,1838,Nicole Evans,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-08-15,2,Cash,0.35,NicoleEvans@gmail.com,8049227583,successful,2025,August,3,15,Ni*****@gmail.com,80******83,10400.0,5600.0"
"7764,1434,Ryan Vaughn,107,50000.0,DINING TABLE,Furniture,offline,Chennai,2025-05-21,5,UPI,0.25,RyanVaughn@gmail.com,7278973850,successful,2025,May,2,21,Ry*****@gmail.com,72******50,187500.0,62500.0"
"7765,1295,Jennifer Franklin,102,70000.0,Phone,Electronics,online,Mumbai,2026-12-03,3,UPI,0.25,JenniferFranklin@gmail.com,8699765494,successful,2026,December,4,3,Je*****@gmail.com,86******94,157500.0,52500.0"
"7766,1168,Jessica Adams,109,65000.0,refrigerator,Home Appliances,offline,Mumbai,2025-11-21,4,Cash,0.4,JessicaAdams@outlook.com,6998810337,successful,2025,November,4,21,Je*****@outlook.com,69******37,156000.0,104000.0"
"7767,1766,Michael Bennett,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-01-10,4,Card,0.1,MichaelBennett@gmail.com,9651892639,successful,2025,January,1,10,Mi*****@gmail.com,96******39,162000.0,18000.0"
"7768,1059,Justin Taylor,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-02-21,5,UPI,0.35,Justin44@gmail.com,7479701241,successful,2026,February,1,21,Ju*****@gmail.com,74******41,4225.0,2275.0"
"7769,1814,Lynn Perkins,106,80000.0,Sofa,Furniture,online,Bangalore,2025-04-22,1,Card,0.25,LynnPerkins@gmail.com,7450803738,successful,2025,April,2,22,Ly*****@gmail.com,74******38,60000.0,20000.0"
"7770,1650,Andre Lamb,110,45000.0,microwave,Home Appliances,offline,Delhi,2025-08-06,5,NetBanking,0.15,Andre49@gmail.com,6958582191,successful,2025,August,3,6,An*****@gmail.com,69******91,191250.0,33750.0"
"7771,1468,Gina Hendricks,109,65000.0,refrigerator,Home Appliances,offline,Bangalore,2025-07-02,2,Cash,0.35,GinaHendricks@yahoo.com,7065522448,successful,2025,July,3,2,Gi*****@yahoo.com,70******48,84500.0,45500.0"
"7772,1077,Mandy Hess,108,15000.0,mixer grinder,Home Appliances,online,Mumbai,2026-12-02,4,Cash,0.35,MandyHess@yahoo.com,8659003856,successful,2026,December,4,2,Ma*****@yahoo.com,86******56,39000.0,21000.0"
"7773,1918,Danielle Avery,106,80000.0,Sofa,Furniture,online,Delhi,2025-04-28,2,Card,0.35,DanielleAvery@outlook.com,6913701436,successful,2025,April,2,28,Da*****@outlook.com,69******36,104000.0,56000.0"
"7774,1699,Benjamin Butler,108,15000.0,Mixer grinder,Home Appliances,offline,Hyderabad,2025-10-28,5,UPI,0.2,BenjaminButler@gmail.com,8551100147,successful,2025,October,4,28,Be*****@gmail.com,85******47,60000.0,15000.0"
"7775,1837,Jennifer Thomas,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-08-27,4,NetBanking,0.15,Jennifer23@gmail.com,6015122533,successful,2025,August,3,27,Je*****@gmail.com,60******33,153000.0,27000.0"
"7776,1811,Rita Hamilton,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-06-17,1,UPI,0.05,RitaHamilton@outlook.com,6893566574,successful,2025,June,2,17,Ri*****@outlook.com,68******74,1235.0,65.0"
"7777,1658,Brian Macdonald,108,15000.0,mixer grinder,Home Appliances,offline,Delhi,2025-05-11,1,Card,0.3,BrianMacdonald@outlook.com,8444033660,successful,2025,May,2,11,Br*****@outlook.com,84******60,10500.0,4500.0"
"7777,1658,Brian Macdonald,108,15000.0,mixer grinder,Home Appliances,offline,Delhi,2025-05-11,1,Card,0.3,BrianMacdonald@outlook.com,8444033660,failed,2025,May,2,11,Br*****@outlook.com,84******60,10500.0,4500.0"
"7778,1604,Melissa Mcpherson,102,70000.0,Phone,Electronics,online,Delhi,2026-01-31,1,Card,0.3,MelissaMcpherson@yahoo.com,7711485081,successful,2026,January,1,31,Me*****@yahoo.com,77******81,49000.0,21000.0"
"7779,1455,Jason Taylor,105,45000.0,TV,Electronics,offline,Mumbai,2026-01-21,1,Cash,0.05,JasonTaylor@outlook.com,8409033342,successful,2026,January,1,21,Ja*****@outlook.com,84******42,42750.0,2250.0"
"7780,1369,Ashley Myers,110,45000.0,MICROWAVE,Home Appliances,offline,Chennai,2025-07-16,1,UPI,0.25,AshleyMyers@gmail.com,7044633431,successful,2025,July,3,16,As*****@gmail.com,70******31,33750.0,11250.0"
"7781,1649,Kimberly Williams,109,65000.0,REFRIGERATOR,Home Appliances,online,Delhi,2026-03-04,2,UPI,0.4,KimberlyWilliams@outlook.com,9683357593,successful,2026,March,1,4,Ki*****@outlook.com,96******93,78000.0,52000.0"
"7782,1087,Cathy Callahan,103,1300.0,SHIRT,Clothing,online,Mumbai,2025-04-16,2,Cash,0.05,CathyCallahan@gmail.com,6038854676,successful,2025,April,2,16,Ca*****@gmail.com,60******76,2470.0,130.0"
"7783,1618,Malik Torres,107,50000.0,Dining table,Furniture,online,Chennai,2025-12-05,2,NetBanking,0.25,Malik71@gmail.com,6904855612,successful,2025,December,4,5,Ma*****@gmail.com,69******12,75000.0,25000.0"
"7784,1740,Aaron Mitchell,102,70000.0,phone,Electronics,online,Hyderabad,2025-10-07,3,UPI,0.1,Aaron3@gmail.com,9974163822,successful,2025,October,4,7,Aa*****@gmail.com,99******22,189000.0,21000.0"
"7785,1453,Tanner Smith,107,50000.0,dining table,Furniture,offline,Mumbai,2025-09-28,2,Card,0.35,TannerSmith@outlook.com,7946972425,successful,2025,September,3,28,Ta*****@outlook.com,79******25,65000.0,35000.0"
"7786,1451,Michael Long,110,45000.0,MICROWAVE,Home Appliances,online,Bangalore,2025-08-16,3,Cash,0.35,MichaelLong@yahoo.com,6472252751,successful,2025,August,3,16,Mi*****@yahoo.com,64******51,87750.0,47250.0"
"7787,1452,Diana Olson,105,45000.0,TV,Electronics,online,Chennai,2026-03-01,1,Card,0.35,Diana31@gmail.com,6285727350,successful,2026,March,1,1,Di*****@gmail.com,62******50,29250.0,15749.999999999998"
"7788,1846,Ronald West,105,45000.0,Tv,Electronics,offline,Delhi,2025-04-29,5,Card,0.15,RonaldWest@gmail.com,7147690838,successful,2025,April,2,29,Ro*****@gmail.com,71******38,191250.0,33750.0"
"7789,1083,Tina Hawkins,107,50000.0,DINING TABLE,Furniture,online,Delhi,2025-09-19,3,Cash,0.15,TinaHawkins@yahoo.com,8094722636,successful,2025,September,3,19,Ti*****@yahoo.com,80******36,127500.0,22500.0"
"7790,1551,Pamela Rodriguez,101,250000.0,LAPTOP,Electronics,online,Bangalore,2025-10-18,1,Cash,0.05,PamelaRodriguez@yahoo.com,8416185111,successful,2025,October,4,18,Pa*****@yahoo.com,84******11,237500.0,12500.0"
"7791,1718,Juan Hoover,101,250000.0,LAPTOP,Electronics,online,Delhi,2025-04-23,2,NetBanking,0.3,JuanHoover@gmail.com,7237703667,successful,2025,April,2,23,Ju*****@gmail.com,72******67,350000.0,150000.0"
"7792,1107,Matthew Gonzalez,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-18,5,UPI,0.15,MatthewGonzalez@yahoo.com,7340199794,successful,2025,October,4,18,Ma*****@yahoo.com,73******94,1062500.0,187500.0"
"7793,1675,Karen Cain,101,250000.0,laptop,Electronics,online,Bangalore,2026-10-02,2,Cash,0.1,Karen74@gmail.com,8994575731,successful,2026,October,4,2,Ka*****@gmail.com,89******31,450000.0,50000.0"
"7794,1303,Dustin Carter,101,250000.0,LAPTOP,Electronics,offline,Delhi,2025-04-18,5,Card,0.15,DustinCarter@gmail.com,7754180762,successful,2025,April,2,18,Du*****@gmail.com,77******62,1062500.0,187500.0"
"7795,1346,Eric Romero,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-08-16,1,Card,0.15,EricRomero@gmail.com,6452909095,successful,2025,August,3,16,Er*****@gmail.com,64******95,6800.0,1200.0"
"7796,1266,Janice Parker,101,250000.0,LAPTOP,Electronics,offline,Mumbai,2025-05-08,4,Cash,0.3,JaniceParker@yahoo.com,6802196891,successful,2025,May,2,8,Ja*****@yahoo.com,68******91,700000.0,300000.0"
"7797,1945,Amanda Brown,102,70000.0,Phone,Electronics,offline,Mumbai,2025-05-04,2,NetBanking,0.3,Amanda12@gmail.com,9919702317,successful,2025,May,2,4,Am*****@gmail.com,99******17,98000.0,42000.0"
"7798,1203,Barbara Miranda,106,80000.0,SOFA,Furniture,online,Mumbai,2026-06-01,5,Card,0.2,Barbara57@gmail.com,6657877860,successful,2026,June,2,1,Ba*****@gmail.com,66******60,320000.0,80000.0"
"7799,1994,Laurie Barnes,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-09-21,2,UPI,0.15,LaurieBarnes@yahoo.com,7733223067,successful,2025,September,3,21,La*****@yahoo.com,77******67,136000.0,24000.0"
"7800,1915,Benjamin Perez,107,50000.0,Dining table,Furniture,online,Delhi,2025-04-29,5,NetBanking,0.2,BenjaminPerez@outlook.com,9737626635,successful,2025,April,2,29,Be*****@outlook.com,97******35,200000.0,50000.0"
"7801,1189,Donald Gallegos,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-09-11,1,NetBanking,0.4,DonaldGallegos@outlook.com,9006237613,successful,2025,September,3,11,Do*****@outlook.com,90******13,48000.0,32000.0"
"7801,1189,Donald Gallegos,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-09-11,1,NetBanking,0.4,DonaldGallegos@outlook.com,9006237613,failed,2025,September,3,11,Do*****@outlook.com,90******13,48000.0,32000.0"
"7802,1894,Marcus Bentley,110,45000.0,MICROWAVE,Home Appliances,online,Delhi,2026-04-11,3,Card,0.2,MarcusBentley@yahoo.com,6191611762,successful,2026,April,2,11,Ma*****@yahoo.com,61******62,108000.0,27000.0"
"7803,1285,Ryan Dawson,108,15000.0,Mixer grinder,Home Appliances,online,Mumbai,2025-11-13,1,Cash,0.25,Ryan26@gmail.com,8186966846,successful,2025,November,4,13,Ry*****@gmail.com,81******46,11250.0,3750.0"
"7804,1150,Gary Williams,109,65000.0,refrigerator,Home Appliances,online,Bangalore,2026-03-25,5,UPI,0.05,GaryWilliams@outlook.com,6502323828,successful,2026,March,1,25,Ga*****@outlook.com,65******28,308750.0,16250.0"
"7805,1787,Shawn Holt,110,45000.0,microwave,Home Appliances,offline,Bangalore,2025-05-24,1,NetBanking,0.2,ShawnHolt@gmail.com,7726311381,successful,2025,May,2,24,Sh*****@gmail.com,77******81,36000.0,9000.0"
"7806,1352,Susan Johnson,107,50000.0,Dining table,Furniture,online,Chennai,2025-07-12,4,NetBanking,0.25,SusanJohnson@outlook.com,7754830056,successful,2025,July,3,12,Su*****@outlook.com,77******56,150000.0,50000.0"
"7807,1598,Randall Kennedy,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-29,4,Cash,0.35,RandallKennedy@gmail.com,6819223186,successful,2025,June,2,29,Ra*****@gmail.com,68******86,117000.0,62999.99999999999"
"7808,1085,Jennifer Taylor,108,15000.0,MIXER GRINDER,Home Appliances,online,Delhi,2026-01-21,2,UPI,0.2,JenniferTaylor@outlook.com,7386031985,successful,2026,January,1,21,Je*****@outlook.com,73******85,24000.0,6000.0"
"7809,1865,Alicia Jackson,105,45000.0,Tv,Electronics,online,Bangalore,2025-06-17,2,NetBanking,0.4,AliciaJackson@outlook.com,8801508140,successful,2025,June,2,17,Al*****@outlook.com,88******40,54000.0,36000.0"
"7810,1122,Melissa Levy,107,50000.0,dining table,Furniture,offline,Delhi,2025-10-19,5,NetBanking,0.4,MelissaLevy@gmail.com,8725019002,successful,2025,October,4,19,Me*****@gmail.com,87******02,150000.0,100000.0"
"7811,1007,Bryan Lindsey,104,8000.0,shoes,Clothing,online,Hyderabad,2025-06-05,5,Card,0.1,Bryan90@gmail.com,9289974489,successful,2025,June,2,5,Br*****@gmail.com,92******89,36000.0,4000.0"
"7812,1470,Suzanne Miranda,106,80000.0,SOFA,Furniture,offline,Chennai,2026-04-15,4,NetBanking,0.3,SuzanneMiranda@outlook.com,6831197257,successful,2026,April,2,15,Su*****@outlook.com,68******57,224000.0,96000.0"
"7813,1790,Max Guzman,108,15000.0,Mixer grinder,Home Appliances,offline,Mumbai,2025-11-21,1,NetBanking,0.05,MaxGuzman@yahoo.com,6081643912,successful,2025,November,4,21,Ma*****@yahoo.com,60******12,14250.0,750.0"
"7814,1535,Daniel Walker,102,70000.0,phone,Electronics,offline,Mumbai,2026-03-27,4,NetBanking,0.1,DanielWalker@yahoo.com,8105757240,successful,2026,March,1,27,Da*****@yahoo.com,81******40,252000.0,28000.0"
"7815,1851,Anna Baker,101,250000.0,LAPTOP,Electronics,online,Bangalore,2025-11-28,2,UPI,0.15,AnnaBaker@outlook.com,6098260638,successful,2025,November,4,28,An*****@outlook.com,60******38,425000.0,75000.0"
"7816,1956,Pamela Fernandez,107,50000.0,dining table,Furniture,offline,Hyderabad,2025-06-17,4,Card,0.2,PamelaFernandez@outlook.com,8377011369,successful,2025,June,2,17,Pa*****@outlook.com,83******69,160000.0,40000.0"
"7817,1951,Edward Madden,108,15000.0,MIXER GRINDER,Home Appliances,offline,Bangalore,2025-06-15,2,UPI,0.15,EdwardMadden@yahoo.com,6015713432,successful,2025,June,2,15,Ed*****@yahoo.com,60******32,25500.0,4500.0"
"7818,1710,Dale Black,101,250000.0,laptop,Electronics,offline,Chennai,2025-07-03,1,Cash,0.35,DaleBlack@yahoo.com,8336545080,successful,2025,July,3,3,Da*****@yahoo.com,83******80,162500.0,87500.0"
"7819,1273,Lisa Henry,104,8000.0,SHOES,Clothing,online,Hyderabad,2025-12-08,4,NetBanking,0.4,Lisa63@gmail.com,7922657489,successful,2025,December,4,8,Li*****@gmail.com,79******89,19200.0,12800.0"
"7820,1356,John Arnold,107,50000.0,dining table,Furniture,offline,Chennai,2026-01-17,1,NetBanking,0.4,JohnArnold@outlook.com,6598366557,successful,2026,January,1,17,Jo*****@outlook.com,65******57,30000.0,20000.0"
"7821,1548,Christina Porter,105,45000.0,TV,Electronics,offline,Hyderabad,2025-08-14,4,Card,0.05,ChristinaPorter@yahoo.com,7741683259,successful,2025,August,3,14,Ch*****@yahoo.com,77******59,171000.0,9000.0"
"7822,1121,Stacy Murphy,106,80000.0,SOFA,Furniture,offline,Bangalore,2025-07-10,3,UPI,0.2,StacyMurphy@outlook.com,9739925677,successful,2025,July,3,10,St*****@outlook.com,97******77,192000.0,48000.0"
"7823,1495,Ashley Mitchell,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-03-17,5,UPI,0.05,AshleyMitchell@gmail.com,7994304134,successful,2026,March,1,17,As*****@gmail.com,79******34,1187500.0,62500.0"
"7824,1963,Scott Nelson,103,1300.0,SHIRT,Clothing,offline,Bangalore,2025-10-23,5,UPI,0.15,Scott70@gmail.com,9145904328,successful,2025,October,4,23,Sc*****@gmail.com,91******28,5525.0,975.0"
"7825,1352,Susan Johnson,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-05-03,1,NetBanking,0.05,SusanJohnson@outlook.com,7754830056,successful,2025,May,2,3,Su*****@outlook.com,77******56,61750.0,3250.0"
"7826,1827,Monique Lee,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-04-27,5,Cash,0.1,Monique38@gmail.com,9706167044,successful,2025,April,2,27,Mo*****@gmail.com,97******44,292500.0,32500.0"
"7827,1182,Nancy Jones,109,65000.0,refrigerator,Home Appliances,offline,Delhi,2025-07-18,5,Cash,0.15,NancyJones@outlook.com,9983956538,successful,2025,July,3,18,Na*****@outlook.com,99******38,276250.0,48750.0"
"7828,1865,Alicia Jackson,104,8000.0,shoes,Clothing,online,Bangalore,2025-06-15,5,NetBanking,0.2,AliciaJackson@outlook.com,8801508140,successful,2025,June,2,15,Al*****@outlook.com,88******40,32000.0,8000.0"
"7829,1467,Darryl Coleman,104,8000.0,SHOES,Clothing,offline,Mumbai,2025-06-09,1,UPI,0.4,DarrylColeman@gmail.com,8095258430,successful,2025,June,2,9,Da*****@gmail.com,80******30,4800.0,3200.0"
"7830,1300,Victor Anthony,109,65000.0,refrigerator,Home Appliances,offline,Mumbai,2025-12-07,1,UPI,0.05,VictorAnthony@gmail.com,8911080491,successful,2025,December,4,7,Vi*****@gmail.com,89******91,61750.0,3250.0"
"7831,1462,Bradley Sutton,109,65000.0,refrigerator,Home Appliances,offline,Delhi,2025-12-17,2,UPI,0.3,BradleySutton@yahoo.com,7418637575,successful,2025,December,4,17,Br*****@yahoo.com,74******75,91000.0,39000.0"
"7832,1429,Joshua Henry,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-27,2,Card,0.1,Joshua19@gmail.com,9936895698,successful,2026,March,1,27,Jo*****@gmail.com,99******98,81000.0,9000.0"
